Id,Label,timeset,package name,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,indegree,outdegree,Degree,clustering,eigencentrality,Authority,Hub,weighted indegree,weighted outdegree,Weighted Degree,pageranks
96423,,,edgify,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
96550,,,ednaml,0,0,0,0,788,2,0,2,0,0.000803,0.025042,0,2,0,2,0.000179
96641,,,edunn,0,0,0,0,781,0,0,0,0,0,0,0,0,0,0,0.000147
96671,,,edward2,1,1,1,6.5,2808,5,1,6,0.133333,0.159117,0.00501,0.000129,5,1,6,0.000252
96680,,,edward,0,0,0,0,2709,5,0,5,0.1,0.067667,0.006565,0,5,0,5,0.0004
96840,,,eeg-dl,0,0,0,0,782,0,0,0,0,0,0,0,0,0,0,0.000147
96868,,,eender,0,0,0,0,783,0,0,0,0,0,0,0,0,0,0,0.000147
96919,,,eeyore,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
96943,,,efaqa-corpus-zh,0,0,0,0,784,0,0,0,0,0,0,0,0,0,0,0.000147
96966,,,effdet,1,1,1,1.5,2942,2,3,5,0.3,0.001531,0.025766,0.00259,2,3,5,0.00015
96983,,,efficientnet-pytorch,3,0.703704,0.807018,0,2121,0,12,12,0.007576,0,0,0.004567,0,12,12,0.000147
96984,,,efficientunet,0,0,0,0,785,0,0,0,0,0,0,0,0,0,0,0.000147
96986,,,efficientunet-pytorch,0,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0.000147
96990,,,efficientword-net,0,0,0,0,787,0,0,0,0,0,0,0,0,0,0,0.000147
97003,,,efficientnet,3,0.578947,0.666667,0,2121,0,4,4,0,0,0,0.000127,0,4,4,0.000147
97128,,,egnn-pytorch,0,0,0,0,788,2,0,2,0,0.000803,0.0278,0,2,0,2,0.000148
97283,,,einops-exts,1,1,1,0,788,1,8,9,0.111111,0.000402,0.00283,0.006106,1,8,9,0.000148
97286,,,einops,3,0.898148,0.946735,0,788,0,174,174,0.001163,0,0,0.106969,0,174,174,0.000147
97325,,,eir-dl,0,0,0,0,2138,9,0,9,0.111111,0.167162,0.035276,0,9,0,9,0.000301
97346,,,eiseg,0,0,0,0,2107,2,0,2,0,0.002258,0.000678,0,2,0,2,0.000286
97380,,,ejtradermt,0,0,0,0,789,0,0,0,0,0,0,0,0,0,0,0.000147
97502,,,elasticai.creator,0,0,0,0,2138,3,0,3,0.333333,0.003387,0.025554,0,3,0,3,0.000383
97524,,,elasticdl,0,0,0,0,2712,2,0,2,0.5,0.062497,0.00458,0,2,0,2,0.000211
97529,,,elasticdeform,1,1,1,0,2746,0,1,1,0,0,0,0.000693,0,1,1,0.000147
97554,,,elastic-neural-search,0,0,0,0,790,0,0,0,0,0,0,0,0,0,0,0.000147
97559,,,elasticroute,0,0,0,0,791,0,0,0,0,0,0,0,0,0,0,0.000147
97675,,,elaugment,0,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0.000147
97680,,,elastiknn-client,0,0,0,0,793,0,0,0,0,0,0,0,0,0,0,0.000147
97736,,,electra-pytorch,0,0,0,0,450,2,0,2,0.5,0.159258,0.029287,0,2,0,2,0.000148
97819,,,elektronn,0,0,0,0,794,0,0,0,0,0,0,0,0,0,0,0.000147
97822,,,elektronn2,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,0.000147
97830,,,elegantrl,1,1,1,1,2695,1,1,2,0,0.000402,0.02497,0.000027,1,1,2,0.000147
97832,,,elegy,0,0,0,0,2942,3,0,3,0,0.001932,0.002172,0,3,0,3,0.000277
97903,,,elephas,0,0,0,0,796,0,0,0,0,0,0,0,0,0,0,0.000147
98089,,,elm,0,0,0,0,797,0,0,0,0,0,0,0,0,0,0,0.000147
98468,,,emate,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
98490,,,embedding-encoder,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
98491,,,embeddings,0,0,0,0,798,0,0,0,0,0,0,0,0,0,0,0.000147
98500,,,embedding-as-service-client,0,0,0,0,799,0,0,0,0,0,0,0,0,0,0,0.000147
98501,,,embedding-as-service,0,0,0,0,2709,5,0,5,0.15,0.06443,0.0077,0,5,0,5,0.000179
98511,,,embedding-tool,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0.000147
98512,,,embeddings-for-trees,0,0,0,0,2910,4,0,4,0.166667,0.072341,0.028731,0,4,0,4,0.000172
98529,,,embedseg,0,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0.000147
98535,,,embfile,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0.000147
98633,,,emergic,0,0,0,0,803,0,0,0,0,0,0,0,0,0,0,0.000147
98709,,,emlearn,0,0,0,0,804,0,0,0,0,0,0,0,0,0,0,0.000147
98725,,,emlp,0,0,0,0,805,0,0,0,0,0,0,0,0,0,0,0.000147
98737,,,emmental,0,0,0,0,2942,3,0,3,0,0.001932,0.028372,0,3,0,3,0.00015
98740,,,emnist,0,0,0,0,806,0,0,0,0,0,0,0,0,0,0,0.000147
98756,,,emloop-tensorflow,0,0,0,0,807,0,0,0,0,0,0,0,0,0,0,0.000147
98826,,,emopy,0,0,0,0,2712,4,0,4,0.083333,0.034436,0.005647,0,4,0,4,0.000399
98855,,,empanada-dl,0,0,0,0,2121,2,0,2,0,0.001531,0.025647,0,2,0,2,0.00015
98861,,,empanada-napari,0,0,0,0,808,0,0,0,0,0,0,0,0,0,0,0.000147
98990,,,emsigma,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
99007,,,emtrees,0,0,0,0,809,0,0,0,0,0,0,0,0,0,0,0.000147
99035,,,emupbk,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
99123,,,enchanter,0,0,0,0,2690,2,0,2,0,0.001531,0.003026,0,2,0,2,0.00015
99345,,,energyflow,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
99349,,,enformer-pytorch,1,1,1,10.5,788,4,1,5,0.3,0.325507,0.033173,0.000897,4,1,5,0.000155
99441,,,enhancedlabelme,0,0,0,0,1154,1,0,1,0,0.000402,0,0,1,0,1,0.000273
99532,,,enlight,0,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0.000147
99559,,,enot-autodl,0,0,0,0,2138,6,0,6,0.066667,0.004592,0.028202,0,6,0,6,0.000239
99563,,,enot-lite,0,0,0,0,2138,2,0,2,0,0.000803,0.000588,0,2,0,2,0.000212
99567,,,enot-autodl-yandex,0,0,0,0,2138,6,0,6,0.066667,0.004592,0.028202,0,6,0,6,0.000239
99623,,,enscale,0,0,0,0,811,0,0,0,0,0,0,0,0,0,0,0.000147
99637,,,ensemble-transformers,0,0,0,0,450,2,0,2,0.5,0.159258,0.029287,0,2,0,2,0.000148
99701,,,enterprise-scheduler,0,0,0,0,812,0,0,0,0,0,0,0,0,0,0,0.000147
99728,,,entity-embed,0,0,0,0,2121,4,0,4,0.333333,0.076563,0.028192,0,4,0,4,0.000186
99733,,,entity-embeddings-categorical,0,0,0,0,2690,5,0,5,0.15,0.035565,0.008083,0,5,0,5,0.000195
99762,,,en-transformer,1,1,1,0,788,2,1,3,0.333333,0.000803,0.0278,0.000852,2,1,3,0.000148
100086,,,envtext,0,0,0,0,450,5,0,5,0.2,0.30809,0.031208,0,5,0,5,0.000174
100133,,,eobj,0,0,0,0,813,0,0,0,0,0,0,0,0,0,0,0.000147
100219,,,eos-name-generator,0,0,0,0,814,0,0,0,0,0,0,0,0,0,0,0.000147
100228,,,eotorchloader,0,0,0,0,2942,2,0,2,0.5,0.071537,0.027451,0,2,0,2,0.00015
100274,,,epct,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0.000147
100319,,,epicas,0,0,0,0,2712,2,0,2,0,0.033633,0.004576,0,2,0,2,0.000273
100327,,,epic-kitchens,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0.000147
100337,,,epicnumbers,0,0,0,0,817,0,0,0,0,0,0,0,0,0,0,0.000147
100618,,,epynn,0,0,0,0,818,0,0,0,0,0,0,0,0,0,0,0.000147
100678,,,eqtransformer,0,0,0,0,2712,2,0,2,0.5,0.033633,0.005639,0,2,0,2,0.000148
100703,,,equinox,1,1,1,0,788,0,2,2,0,0,0,0.000075,0,2,2,0.000147
100827,,,ergo-ai,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
100866,,,erlab-coat,0,0,0,0,819,0,0,0,0,0,0,0,0,0,0,0.000147
100897,,,ernie,0,0,0,0,450,2,0,2,0.5,0.192087,0.008889,0,2,0,2,0.000148
101122,,,escnn,0,0,0,0,156,3,0,3,0.333333,0.017092,0.025076,0,3,0,3,0.000232
101124,,,esbn-pytorch,0,0,0,0,788,2,0,2,0,0.000803,0.0278,0,2,0,2,0.000148
101146,,,escher-cli,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0.000147
101215,,,esinet,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
101240,,,esm-analysis,0,0,0,0,821,0,0,0,0,0,0,0,0,0,0,0.000147
101246,,,esmcheckds2,0,0,0,0,822,0,0,0,0,0,0,0,0,0,0,0.000147
101247,,,esmcol-validator,0,0,0,0,823,0,0,0,0,0,0,0,0,0,0,0.000147
101252,,,esmf-regrid,0,0,0,0,824,0,0,0,0,0,0,0,0,0,0,0.000147
101255,,,esm-viz,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0.000147
101258,,,esmlab,1,1,1,0,3204,1,1,2,0.5,0.000402,0,0,1,1,2,0.00021
101265,,,esmvaltool-sample-data,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0.000147
101277,,,esm-tools,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0.000147
101283,,,esm-full-backup,0,0,0,0,828,0,0,0,0,0,0,0,0,0,0,0.000147
101286,,,esmlab-regrid,0,0,0,0,3204,2,0,2,0.5,0.001531,0,0,2,0,2,0.000388
101310,,,espec,0,0,0,0,450,1,0,1,0,0.001129,0,0,1,0,1,0.000213
101334,,,espiownage,0,0,0,0,2746,2,0,2,0.5,0.142729,0.025417,0,2,0,2,0.000152
101342,,,espnet,0,0,0,0,2138,7,0,7,0.119048,0.163449,0.035379,0,7,0,7,0.000166
101482,,,estimator,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0.000147
101491,,,estorch,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0.000147
101656,,,etepcl,0,0,0,0,831,0,0,0,0,0,0,0,0,0,0,0.000147
101773,,,ethicml,0,0,0,0,2942,1,0,1,0,0.001857,0,0,1,0,1,0.000274
101798,,,ethnicolr,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
101862,,,etils,0,0,0,0,2808,1,0,1,0,0.033231,0.000036,0,1,0,1,0.000163
101916,,,etna,0,0,0,0,2942,3,0,3,0.166667,0.031417,0.026182,0,3,0,3,0.000213
101999,,,etsformer-pytorch,0,0,0,0,788,2,0,2,0,0.000803,0.0278,0,2,0,2,0.000148
102032,,,euclides,0,0,0,0,832,0,0,0,0,0,0,0,0,0,0,0.000147
102060,,,euler-gl,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
102093,,,euplotid,0,0,0,0,833,0,0,0,0,0,0,0,0,0,0,0.000147
102101,,,euler2-gl,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
102183,,,evaldnn,0,0,0,0,834,0,0,0,0,0,0,0,0,0,0,0.000147
102207,,,evadb,0,0,0,0,788,2,0,2,0.5,0.030395,0.025005,0,2,0,2,0.000211
102222,,,evan,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
102265,,,evatestdb,0,0,0,0,788,2,0,2,0.5,0.030395,0.025005,0,2,0,2,0.000211
102298,,,eve-mli,0,0,0,0,2690,2,0,2,0,0.001531,0.027209,0,2,0,2,0.000148
102490,,,ever-beta,0,0,0,0,2121,2,0,2,0,0.002258,0.002916,0,2,0,2,0.000151
102606,,,evidential-deep-learning,0,0,0,0,835,0,0,0,0,0,0,0,0,0,0,0.000147
102695,,,evolutionary-keras,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
102728,,,evostra,1,1,1,0,2712,0,1,1,0,0,0,0.000149,0,1,1,0.000147
103568,,,exbrainable,0,0,0,0,2746,1,0,1,0,0.000402,0.00006,0,1,0,1,0.000168
104093,,,expanda,0,0,0,0,450,1,0,1,0,0.054798,0.000741,0,1,0,1,0.00015
104196,,,experiment-utils,0,0,0,0,2746,2,0,2,0.5,0.142729,0.025417,0,2,0,2,0.000152
104212,,,expert-mst,0,0,0,0,2709,1,0,1,0,0.033231,0.000204,0,1,0,1,0.000152
104243,,,explainable-cnn,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0.000147
104250,,,explainlisa,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,2,0,2,0.000148
104254,,,explain-lisa-cnn-research,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
104255,,,explain-lisa,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
104258,,,explain-lisa-cnn-test-4,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
104261,,,explain-lisa-cnn,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
104368,,,exprec,0,0,0,0,837,0,0,0,0,0,0,0,0,0,0,0.000147
104609,,,extorch,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
104742,,,eyecu-bumblebee,0,0,0,0,838,0,0,0,0,0,0,0,0,0,0,0.000147
104779,,,extra-keras-datasets,0,0,0,0,839,0,0,0,0,0,0,0,0,0,0,0.000147
104922,,,ezflow,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0.000147
105091,,,eznlp,0,0,0,0,841,0,0,0,0,0,0,0,0,0,0,0.000147
105152,,,ezyrb,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
105462,,,face-alignment,1,1,1,0,2121,0,1,1,0,0,0,0.000685,0,1,1,0.000147
105508,,,face-alignment-edit,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
105557,,,face-detection-tflite,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
105572,,,faceid-lib,0,0,0,0,842,0,0,0,0,0,0,0,0,0,0,0.000147
105575,,,face-hunters,0,0,0,0,2712,2,0,2,0.5,0.033633,0.005639,0,2,0,2,0.000148
105585,,,facelib,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
105598,,,face-mask-detector,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
105606,,,facenet-face-recognition,0,0,0,0,843,0,0,0,0,0,0,0,0,0,0,0.000147
105607,,,facenet,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
105610,,,face-network,0,0,0,0,844,0,0,0,0,0,0,0,0,0,0,0.000147
105615,,,facenet-pytorch,1,1,1,0,2121,0,2,2,0,0,0,0.000766,0,2,2,0.000147
105616,,,facemask-detection,0,0,0,0,2121,2,0,2,0,0.002258,0.001473,0,2,0,2,0.000152
105644,,,facereg,0,0,0,0,2121,1,0,1,0,0.000402,0.000079,0,1,0,1,0.00016
105669,,,faceverification,0,0,0,0,2709,5,0,5,0.3,0.097986,0.006628,0,5,0,5,0.000292
105678,,,facewarpingmodulev1,0,0,0,0,845,0,0,0,0,0,0,0,0,0,0,0.000147
105690,,,face-detectors,0,0,0,0,846,0,0,0,0,0,0,0,0,0,0,0.000147
105723,,,factnn,0,0,0,0,847,0,0,0,0,0,0,0,0,0,0,0.000147
105737,,,facexlib,1,1,1,0,2808,1,2,3,0.5,0.000402,0.02497,0.001327,1,2,3,0.000147
105741,,,fa-convnav,0,0,0,0,848,0,0,0,0,0,0,0,0,0,0,0.000147
105934,,,fair-loss,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
105936,,,fairness-indicators,0,0,0,0,2712,4,0,4,0.166667,0.064755,0.004904,0,4,0,4,0.000202
105956,,,fairseq,2,0.8125,0.884615,0.933333,450,1,10,11,0.072727,0.000402,0.02497,0.006862,1,10,11,0.000147
105984,,,fairlib,0,0,0,0,450,2,0,2,0.5,0.159258,0.029287,0,2,0,2,0.000148
105986,,,faissdb,0,0,0,0,849,0,0,0,0,0,0,0,0,0,0,0.000147
106050,,,fairseq35,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0.000147
106069,,,fakemod,0,0,0,0,851,0,0,0,0,0,0,0,0,0,0,0.000147
106416,,,fancy-nlp,0,0,0,0,2690,6,0,6,0.1,0.079263,0.008295,0,6,0,6,0.000162
106419,,,fandak,0,0,0,0,2690,2,0,2,0,0.001531,0.027209,0,2,0,2,0.000148
106435,,,fancy-trainer,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
106444,,,fangnao,0,0,0,0,852,0,0,0,0,0,0,0,0,0,0,0.000147
106447,,,fangyu-pypitest,0,0,0,0,853,0,0,0,0,0,0,0,0,0,0,0.000147
106528,,,farabio,0,0,0,0,2121,3,0,3,0.166667,0.00266,0.026364,0,3,0,3,0.000153
106574,,,farm,0,0,0,0,450,4,0,4,0.166667,0.160061,0.031447,0,4,0,4,0.000153
106604,,,farm-haystack,0,0,0,0,450,7,0,7,0.047619,0.163449,0.030656,0,7,0,7,0.000242
106630,,,fasgan,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
106631,,,fas14mnet,0,0,0,0,854,0,0,0,0,0,0,0,0,0,0,0.000147
106690,,,fastai-amalgam,0,0,0,0,855,0,0,0,0,0,0,0,0,0,0,0.000147
106693,,,fastai-category-encoders,1,1,1,0,2746,1,1,2,0.5,0.142327,0.000447,0.000012,1,1,2,0.000152
106694,,,fastai2-extensions,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0.000147
106696,,,fastai,6,0.322293,0.376252,9640.466667,2746,14,46,60,0.018362,0.346816,0.040357,0.016881,14,46,60,0.000243
106697,,,fastai2,1,1,1,13.5,2121,2,1,3,0,0.009423,0.025885,0.000021,2,1,3,0.000151
106702,,,fastai-minima,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
106707,,,fast-alignment,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
106715,,,fastai-xla-extensions,0,0,0,0,2746,1,0,1,0,0.142327,0.000447,0,1,0,1,0.000152
106745,,,fastai-bottleneck-1-1-1,0,0,0,0,857,0,0,0,0,0,0,0,0,0,0,0.000147
107003,,,fastaudio,0,0,0,0,2942,2,0,2,0,0.143456,0.001164,0,2,0,2,0.000155
107019,,,fast-bert,0,0,0,0,450,6,0,6,0.066667,0.170212,0.007409,0,6,0,6,0.000175
107020,,,fast-bert-xrendan,0,0,0,0,450,5,0,5,0.05,0.223479,0.007412,0,5,0,5,0.00016
107024,,,fast-bert-no-plot,0,0,0,0,450,5,0,5,0.05,0.223479,0.007412,0,5,0,5,0.00016
107047,,,fastbook,0,0,0,0,2746,4,0,4,0.416667,0.449614,0.007732,0,4,0,4,0.000156
107098,,,fast-dash,0,0,0,0,858,0,0,0,0,0,0,0,0,0,0,0.000147
107116,,,fastdebug,0,0,0,0,2746,2,0,2,0.5,0.142729,0.025417,0,2,0,2,0.000152
107119,,,fastdeploy,0,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0.000147
107147,,,fastdup,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0.000147
107164,,,fasterai,0,0,0,0,2746,1,0,1,0,0.142327,0.000447,0,1,0,1,0.000152
107189,,,fastestimator,0,0,0,0,2712,6,0,6,0,0.231881,0.005538,0,6,0,6,0.00026
107191,,,fastestimator-nightly,0,0,0,0,2712,5,0,5,0,0.230752,0.004861,0,5,0,5,0.000258
107193,,,fastface,1,1,1,0,2942,2,1,3,0.5,0.071537,0.027451,0.001137,2,1,3,0.00015
107195,,,faster-tokenizers,0,0,0,0,861,0,0,0,0,0,0,0,0,0,0,0.000147
107231,,,fast-gat,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
107243,,,fastgpu,0,0,0,0,862,0,0,0,0,0,0,0,0,0,0,0.000147
107245,,,fasthan,0,0,0,0,788,2,0,2,0,0.000803,0.024988,0,2,0,2,0.000273
107266,,,fasthugs,0,0,0,0,2746,4,0,4,0.5,0.449614,0.030974,0,4,0,4,0.000155
107269,,,fast-impl,0,0,0,0,2121,2,0,2,0,0.007221,0.000796,0,2,0,2,0.000278
107275,,,fastinference,0,0,0,0,2746,1,0,1,0,0.142327,0.000447,0,1,0,1,0.000152
107278,,,fastinference-pytorch,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
107286,,,fastinference2,0,0,0,0,863,0,0,0,0,0,0,0,0,0,0,0.000147
107291,,,fastinferenz,0,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0.000147
107309,,,fastiqa,0,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0.000147
107322,,,fast-layers,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
107355,,,fastmri,0,0,0,0,2942,2,0,2,0.5,0.071537,0.027451,0,2,0,2,0.00015
107358,,,fastml,0,0,0,0,866,0,0,0,0,0,0,0,0,0,0,0.000147
107363,,,fastinference-onnx,0,0,0,0,867,0,0,0,0,0,0,0,0,0,0,0.000147
107374,,,fastnlp,1,1,1,0,788,0,1,1,0,0,0,0.000661,0,1,1,0.000147
107435,,,fastproaudio,0,0,0,0,2942,2,0,2,0,0.143456,0.001164,0,2,0,2,0.000155
107448,,,fast-pytorch-kmeans,0,0,0,0,868,0,0,0,0,0,0,0,0,0,0,0.000147
107465,,,fastpunct,0,0,0,0,450,3,0,3,0.333333,0.15966,0.031014,0,3,0,3,0.00015
107502,,,fast-rl,0,0,0,0,2746,1,0,1,0,0.142327,0.000447,0,1,0,1,0.000152
107504,,,fastrl2,0,0,0,0,2746,1,0,1,0,0.142327,0.000447,0,1,0,1,0.000152
107511,,,fastrec,0,0,0,0,869,0,0,0,0,0,0,0,0,0,0,0.000147
107525,,,fastrl,0,0,0,0,2695,2,0,2,0,0.002258,0.025222,0,2,0,2,0.000155
107529,,,fastseg,0,0,0,0,788,2,0,2,0.5,0.001531,0.025005,0,2,0,2,0.00021
107532,,,fastseq,0,0,0,0,450,3,0,3,0.333333,0.160387,0.029468,0,3,0,3,0.000161
107537,,,fast-sentence-transformers,0,0,0,0,450,1,0,1,0,0.000402,0.000492,0,1,0,1,0.000152
107560,,,fastsom,0,0,0,0,2746,3,0,3,0.166667,0.200565,0.000447,0,3,0,3,0.000406
107567,,,fastsparse,0,0,0,0,2746,1,0,1,0,0.142327,0.000447,0,1,0,1,0.000152
107579,,,faststyle,0,0,0,0,2746,3,0,3,0.5,0.19264,0.025812,0,3,0,3,0.000158
107588,,,fastt5,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0.000147
107593,,,fast-tabnet,0,0,0,0,788,1,0,1,0,0.001129,0,0,1,0,1,0.000273
107617,,,fast-torch,0,0,0,0,871,0,0,0,0,0,0,0,0,0,0,0.000147
107643,,,fast-transformer,0,0,0,0,788,3,0,3,0,0.034034,0.007408,0,3,0,3,0.000273
107647,,,fast-transformer-pytorch,0,0,0,0,788,3,0,3,0.333333,0.00266,0.027961,0,3,0,3,0.000164
107662,,,fastxtend,0,0,0,0,2746,5,0,5,0.15,0.194898,0.003519,0,5,0,5,0.000165
107787,,,faucetml,0,0,0,0,872,0,0,0,0,0,0,0,0,0,0,0.000147
107789,,,fauxtograph,0,0,0,0,873,0,0,0,0,0,0,0,0,0,0,0.000147
107866,,,fbgemm-gpu,0,0,0,0,874,0,0,0,0,0,0,0,0,0,0,0.000147
107868,,,fbgemm-gpu-nightly,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,0.000147
107872,,,fbgemm-gpu-cpu,0,0,0,0,876,0,0,0,0,0,0,0,0,0,0,0.000147
107873,,,fbgemm-gpu-nightly-cpu,0,0,0,0,877,0,0,0,0,0,0,0,0,0,0,0.000147
108046,,,fcis,0,0,0,0,878,0,0,0,0,0,0,0,0,0,0,0.000147
108072,,,fcn,0,0,0,0,879,0,0,0,0,0,0,0,0,0,0,0.000147
108155,,,fdatasets,0,0,0,0,450,8,0,8,0.142857,0.415617,0.037462,0,8,0,8,0.000181
108350,,,fdtd,0,0,0,0,880,0,0,0,0,0,0,0,0,0,0,0.000147
108357,,,feacher,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
108376,,,feasel-net,0,0,0,0,881,0,0,0,0,0,0,0,0,0,0,0.000147
108457,,,featuremapvisualizer,0,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0.000147
108503,,,featuretoolsonspark,0,0,0,0,883,0,0,0,0,0,0,0,0,0,0,0.000147
108511,,,featurize-package,0,0,0,0,884,0,0,0,0,0,0,0,0,0,0,0.000147
108513,,,featurize-web,0,0,0,0,885,0,0,0,0,0,0,0,0,0,0,0.000147
108547,,,fedbase,0,0,0,0,886,0,0,0,0,0,0,0,0,0,0,0.000147
108567,,,fedflow,0,0,0,0,887,0,0,0,0,0,0,0,0,0,0,0.000147
108570,,,fedlab,0,0,0,0,888,0,0,0,0,0,0,0,0,0,0,0.000147
108579,,,fedml,0,0,0,0,2942,2,0,2,0,0.000803,0.026134,0,2,0,2,0.000149
108607,,,fedhf,0,0,0,0,2942,2,0,2,0,0.000803,0.026134,0,2,0,2,0.000149
108635,,,feedback-transformer-pytorch,0,0,0,0,788,2,0,2,0,0.000803,0.0278,0,2,0,2,0.000148
108710,,,feight-detection-from-surveillance-cameras,0,0,0,0,889,0,0,0,0,0,0,0,0,0,0,0.000147
108829,,,fem-kit,0,0,0,0,890,0,0,0,0,0,0,0,0,0,0,0.000147
108912,,,fennlp,0,0,0,0,450,2,0,2,0,0.000803,0.002342,0,2,0,2,0.000151
108959,,,fer-pytorch,0,0,0,0,2121,5,0,5,0.1,0.074197,0.028945,0,5,0,5,0.000217
108968,,,fern2,0,0,0,0,2712,2,0,2,0.5,0.090217,0.00474,0,2,0,2,0.000158
109062,,,fets,0,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0.000147
109081,,,fer,0,0,0,0,2712,2,0,2,0.5,0.001531,0.001134,0,2,0,2,0.000164
109125,,,ffcv,0,0,0,0,892,0,0,0,0,0,0,0,0,0,0,0.000147
109212,,,ffnet,0,0,0,0,893,0,0,0,0,0,0,0,0,0,0,0.000147
109218,,,ffnetui,0,0,0,0,894,0,0,0,0,0,0,0,0,0,0,0.000147
109241,,,fft-conv-pytorch,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
109359,,,fhiry,0,0,0,0,895,0,0,0,0,0,0,0,0,0,0,0.000147
109398,,,fiat-tool,0,0,0,0,896,0,0,0,0,0,0,0,0,0,0,0.000147
109621,,,fiftyone,1,1,1,0,2942,0,1,1,0,0,0,0.001137,0,1,1,0.000147
109622,,,fiftyone-db-debian9,0,0,0,0,897,0,0,0,0,0,0,0,0,0,0,0.000147
109627,,,fiftyone-db-rhel7,0,0,0,0,898,0,0,0,0,0,0,0,0,0,0,0.000147
109629,,,fiftyone-desktop,0,0,0,0,899,0,0,0,0,0,0,0,0,0,0,0.000147
