Id,Label,timeset,package name,class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,indegree,outdegree,Degree,clustering,weighted indegree,weighted outdegree,Weighted Degree,Authority,Hub,eigencentrality,pageranks
58902,,,ctextinct,0,0,0,0,0,4699,5,0,5,0,5,0,5,0.008744,0,0.294118,0.000102
58904,,,ctc-chroma,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
58905,,,ctdataset,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
58940,,,ctgan,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
58971,,,ct-loss,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
58981,,,ctnas,1,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0.000077
58993,,,ctodd-python-lib-data-science,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
58998,,,ctnet,0,0,0,0,0,3874,2,0,2,0,2,0,2,0.019479,0,0.117647,0.000083
59007,,,ctorch,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
59030,,,ctpreprocessing,0,0,0,0,0,4654,1,0,1,0,2,0,2,0.006429,0,0.058824,0.000077
59034,,,ctpnet,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
59054,,,ctranslate2,1,0,0,0,0,691,0,0,0,0,0,0,0,0,0,0,0.000077
59057,,,ctrl4ai,1,0,0,0,0,692,0,0,0,0,0,0,0,0,0,0,0.000077
59060,,,ctrl-bench,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
59072,,,ctrl-benchmark,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
59078,,,ctrzoo,0,0,0,0,0,1315,1,0,1,0,1,0,1,0.000354,0,0.058824,0.000078
59079,,,ctrnn,1,0,0,0,0,693,0,0,0,0,0,0,0,0,0,0,0.000077
59081,,,ctrs,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
59093,,,ctu,1,0,0,0,0,694,0,0,0,0,0,0,0,0,0,0,0.000077
59100,,,ctunet,0,0,0,0,0,4699,2,0,2,0,2,0,2,0.021061,0,0.117647,0.000077
59111,,,ctxcore,0,0,0,0,0,4710,1,0,1,0,1,0,1,0.000006,0,0.058824,0.000078
59147,,,cubamap,0,0,0,0,0,4509,1,0,1,0,1,0,1,0.000198,0,0.058824,0.000077
59157,,,ctr-acn,1,0,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0.000077
59396,,,cub-tools,1,0,0,0,0,696,0,0,0,0,0,0,0,0,0,0,0.000077
59412,,,cuda-checker,1,0,0,0,0,697,0,0,0,0,0,0,0,0,0,0,0.000077
59436,,,cudra,1,0,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0.000077
59458,,,cudnn-python-wrappers,1,0,0,0,0,699,0,0,0,0,0,0,0,0,0,0,0.000077
59461,,,cugg,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
59477,,,cukuramoto,1,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0.000077
59490,,,cuhk-seis,0,0,0,0,0,1357,1,0,1,0,1,0,1,0,0,0.058824,0.000143
59805,,,curvfaiss,1,0,0,0,0,701,0,0,0,0,0,0,0,0,0,0,0.000077
59818,,,curvlearn,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
59846,,,customcam,0,0,0,0,0,3874,1,0,1,0,1,0,1,0.000083,0,0.058824,0.000078
59859,,,customdnn,1,0,0,0,0,702,0,0,0,0,0,0,0,0,0,0,0.000077
59901,,,custom-glue,1,0,0,0,0,703,0,0,0,0,0,0,0,0,0,0,0.000077
59911,,,customlibrary,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
59976,,,customyolov4,1,0,0,0,0,704,0,0,0,0,0,0,0,0,0,0,0.000077
59996,,,cutcut,0,0,0,0,0,1315,2,0,2,0,2,0,2,0.006453,0,0.117647,0.000088
60025,,,cutkum,1,0,0,0,0,705,0,0,0,0,0,0,0,0,0,0,0.000077
60041,,,cut-sent-thai,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
60084,,,cvae,1,0,0,0,0,706,0,0,0,0,0,0,0,0,0,0,0.000077
60089,,,cv-aid,0,0,0,0,0,236,1,0,1,0,1,0,1,0.000064,0,0.058824,0.000078
60114,,,cvbinarycanceraiopslibs,1,0,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0.000077
60124,,,cve-analyzer,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.001488,0,0.058824,0.000077
60129,,,cvdata,0,0,0,0,0,1694,1,0,1,0,1,0,1,0.000027,0,0.058824,0.00008
60136,,,cvdl,1,0,0,0,0,708,0,0,0,0,0,0,0,0,0,0,0.000077
60181,,,cvlearn,0,0,0,0,0,3874,1,0,1,0,1,0,1,0.000083,0,0.058824,0.000078
60183,,,cvlab-keras,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
60188,,,cvmodels,1,0,0,0,0,709,0,0,0,0,0,0,0,0,0,0,0.000077
60189,,,cvlib,1,1,1,1,0,4654,0,2,2,0,0,2,2,0,0.000137,0,0.000077
60190,,,cvlab-dl,0,0,0,0,0,4779,4,0,4,0,4,0,4,0.026271,0,0.235294,0.000085
60196,,,cvpackage,0,0,0,0,0,3874,1,0,1,0,1,0,1,0.000083,0,0.058824,0.000078
60199,,,cvopt,1,0,0,0,0,710,0,0,0,0,0,0,0,0,0,0,0.000077
60209,,,cvpm,1,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0.000077
60210,,,cvnn,1,0,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0.000077
60218,,,cvpubsubs,1,0,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0.000077
60244,,,cvtk,0,0,0,0,0,3874,1,0,1,0,1,0,1,0.000434,0,0.058824,0.000078
60278,,,cv-validator,0,0,0,0,0,4779,1,0,1,0,1,0,1,0.000434,0,0.058824,0.000078
60279,,,cv_utils,1,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0.000077
60314,,,cv-py,0,0,0,0,0,4271,1,0,1,0,1,0,1,0.000237,0,0.058824,0.000079
60355,,,cwlab,0,0,0,0,0,4271,2,0,2,0,2,0,2,0.000002,0,0.117647,0.000083
60394,,,cwnsensetagger,0,0,0,0,0,4271,2,0,2,0,2,0,2,0.023472,0,0.117647,0.000077
60416,,,cwtlayerkeras,1,0,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0.000077
60464,,,cxr-models,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
60465,,,cwgp,0,0,0,0,0,236,1,0,1,0,1,0,1,0.000058,0,0.058824,0.000078
60484,,,cxsystem2,0,0,0,0,0,716,2,0,2,0,2,0,2,0,0,0.117647,0.000149
60507,,,cyansdk,0,0,0,0,0,4710,1,0,1,0,1,0,1,0.000006,0,0.058824,0.000078
60515,,,cyb3r-vector-sdk,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.00822,0,0.117647,0.000077
60517,,,cyberbattle,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.00822,0,0.117647,0.000077
60537,,,cyanidebot,0,0,0,0,0,4710,1,0,1,0,1,0,1,0.000006,0,0.058824,0.000078
60547,,,cxflow-tensorflow,1,0,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0.000077
60567,,,cyberrl,0,0,0,0,0,4699,2,0,2,0,2,0,2,0.021061,0,0.117647,0.000077
60573,,,cyberspacy,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.001488,0,0.058824,0.000077
60589,,,cycai-cnext,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
60598,,,cyclemoid-pytorch,1,0,0,0,0,718,0,0,0,0,0,0,0,0,0,0,0.000077
60602,,,cycle-prediction,0,0,0,0,0,4654,3,0,3,0,3,0,3,0.008224,0,0.176471,0.000143
60612,,,cycliclr,1,0,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0.000077
60660,,,cycifaap,0,0,0,0,0,4699,1,0,1,0,1,0,1,0.000005,0,0.058824,0.000094
60733,,,cyint-aws-ml-ops-tools,0,0,0,0,0,236,1,0,1,0,1,0,1,0.000027,0,0.058824,0.00008
60839,,,cyr,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
60845,,,cy-procedure,0,0,0,0,0,4626,1,0,1,0,1,0,1,0.000003,0,0.058824,0.00011
60943,,,cytounet,1,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0.000077
60966,,,cyzil,1,0,0,0,0,721,0,0,0,0,0,0,0,0,0,0,0.000077
60985,,,cytoself,1,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0.000077
60992,,,cytopy,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.006439,0,0.117647,0.00009
61056,,,d2l,1,0,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0.000077
61065,,,d2ltorch,1,0,0,0,0,724,0,0,0,0,0,0,0,0,0,0,0.000077
61075,,,czmodel,0,0,0,0,0,4779,3,0,3,0,3,0,3,0.006992,0,0.176471,0.000081
61079,,,d2vs,0,0,0,0,0,1258,1,0,1,0,1,0,1,0.000038,0,0.058824,0.00008
61087,,,d20-framework,0,0,0,0,0,4473,1,0,1,0,1,0,1,0,0,0.058824,0.000084
61088,,,d3d,1,0,0,0,0,725,0,0,0,0,0,0,0,0,0,0,0.000077
61103,,,d3m-esrnn,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
61115,,,d3m-nbeats,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
61116,,,d3net-spleeterweb,0,0,0,0,0,3037,1,0,1,0,1,0,1,0,0,0.058824,0.000094
61119,,,d3m-segmentation-models-pytorch,1,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0.000077
61128,,,d4data,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
61160,,,d8s-file-system,0,0,0,0,0,727,1,0,1,0,1,0,1,0,0,0.058824,0.00011
61167,,,d8s-hashes,1,1,1,1,0,727,0,2,2,0,0,2,2,0,0,0,0.000077
61181,,,da,1,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0.000077
61187,,,daaja,0,0,0,0,0,4271,3,0,3,0,3,0,3,0.024414,0,0.176471,0.000078
61195,,,d3rlpy,1,0,0,0,0,729,0,0,0,0,0,0,0,0,0,0,0.000077
61215,,,d8s-networking,0,0,0,0,0,727,1,0,1,0,1,0,1,0,0,0.058824,0.00011
61267,,,dacy,0,0,0,0,0,4271,2,0,2,0,2,0,2,0.00243,0,0.117647,0.000078
61318,,,dader,0,0,0,0,0,4271,1,0,1,0,1,0,1,0.004086,0,0.058824,0.000077
61323,,,dadmatools,0,0,0,0,0,4699,7,0,7,0,7,0,7,0.025981,0,0.411765,0.00012
61381,,,dafd,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.00822,0,0.117647,0.000077
61392,,,dagen,1,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0.000077
61430,,,dagshub,1,1,1,1,0,4271,0,1,1,0,0,1,1,0,0.000549,0,0.000077
61548,,,dak,1,0,0,0,0,731,0,0,0,0,0,0,0,0,0,0,0.000077
61573,,,daism,1,0,0,0,0,732,0,0,0,0,0,0,0,0,0,0,0.000077
61577,,,daisybell,0,0,0,0,0,4271,2,0,2,0,2,0,2,0.023472,0,0.117647,0.000077
61595,,,dalle2-pytorch,1,0,0,0,0,733,0,0,0,0,0,0,0,0,0,0,0.000077
61601,,,dalle-pytorch-dev,1,0,0,0,0,734,0,0,0,0,0,0,0,0,0,0,0.000077
61614,,,daltons-tensorflow,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
61630,,,dama-ml,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.00822,0,0.117647,0.000077
61640,,,dalib,1,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0.000077
61645,,,dali-dataset,1,1,1,1,0,2539,0,1,1,0,0,1,1,0,0,0,0.000077
61647,,,dall-e,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
61653,,,dalle-pytorch,1,0,0,0,0,736,0,0,0,0,0,0,0,0,0,0,0.000077
61657,,,dalle-mini,0,0,0,0,0,4993,3,0,3,0,3,0,3,0.005125,0,0.176471,0.000079
61691,,,daluke,1,0,0,0,0,737,0,0,0,0,0,0,0,0,0,0,0.000077
61741,,,dandelion,1,0,0,0,0,738,0,0,0,0,0,0,0,0,0,0,0.000077
61797,,,dankag,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
61802,,,danilov0x33-vector,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.00822,0,0.117647,0.000077
61818,,,danlp,0,0,0,0,0,1675,6,0,6,0,6,0,6,0.026223,0,0.352941,0.000082
61845,,,danspeech,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
61852,,,danuoyi,0,0,0,0,0,3874,3,0,3,0,3,0,3,0.019733,0,0.176471,0.00009
61880,,,dapipe,1,0,0,0,0,739,0,0,0,0,0,0,0,0,0,0,0.000077
61887,,,da-ponz,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.00822,0,0.117647,0.000077
61930,,,daps,1,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0.000077
61985,,,dareblopy,1,0,0,0,0,741,0,0,0,0,0,0,0,0,0,0,0.000077
61993,,,darkai,1,0,0,0,0,742,0,0,0,0,0,0,0,0,0,0,0.000077
62028,,,darknet-config-generator,1,0,0,0,0,743,0,0,0,0,0,0,0,0,0,0,0.000077
62032,,,darkneurons,1,0,0,0,0,744,0,0,0,0,0,0,0,0,0,0,0.000077
62034,,,darknet.py,0,0,0,0,0,4177,2,0,2,0,2,0,2,0,0,0.117647,0.000208
62051,,,darkon,1,0,0,0,0,745,0,0,0,0,0,0,0,0,0,0,0.000077
62065,,,darmo,1,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0.000077
62081,,,dart-fss-classifier,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
62088,,,d-arth,1,0,0,0,0,747,0,0,0,0,0,0,0,0,0,0,0.000077
62098,,,darts,1,1,1,1,0,748,0,3,3,0,0,3,3,0,0.000412,0,0.000077
62107,,,da-rnn,1,0,0,0,0,749,0,0,0,0,0,0,0,0,0,0,0.000077
62111,,,darwin-handlers,0,0,0,0,0,1450,1,0,1,0,1,0,1,0.000119,0,0.058824,0.000081
62248,,,dashes,0,0,0,0,0,4509,1,0,1,0,1,0,1,0.000198,0,0.058824,0.000077
62262,,,dashes2,0,0,0,0,0,4509,1,0,1,0,1,0,1,0.000198,0,0.058824,0.000077
62301,,,dashes3,0,0,0,0,0,4509,1,0,1,0,1,0,1,0.000198,0,0.058824,0.000077
62436,,,dasi,0,0,0,0,0,4710,1,0,1,0,1,0,1,0.000006,0,0.058824,0.000078
62491,,,dask-pytorch,1,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0.000077
62496,,,dask-pytorch-ddp,1,0,0,0,0,751,0,0,0,0,0,0,0,0,0,0,0.000077
62504,,,dask-tensorflow,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
62514,,,dast,0,0,0,0,0,2097,1,0,1,0,1,0,1,0.000024,0,0.058824,0.000077
62593,,,databalancer,1,0,0,0,0,752,0,0,0,0,0,0,0,0,0,0,0.000077
62643,,,databird,0,0,0,0,0,4710,1,0,1,0,1,0,1,0.000006,0,0.058824,0.000078
62721,,,databutton,0,0,0,0,0,4509,1,0,1,0,1,0,1,0.000198,0,0.058824,0.000077
62725,,,datacards,1,0,0,0,0,753,0,0,0,0,0,0,0,0,0,0,0.000077
62808,,,dataclassmodule,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
62816,,,dataclasses-tensor,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
62840,,,data-collection,0,0,0,0,0,236,1,0,1,0,1,0,1,0.000064,0,0.058824,0.000078
62846,,,datacode,0,0,0,0,0,2097,1,0,1,0,1,0,1,0.000024,0,0.058824,0.000077
62891,,,datacube-explorer,0,0,0,0,0,2097,1,0,1,0,1,0,1,0.000024,0,0.058824,0.000077
62898,,,data-class-detection,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.006454,0,0.117647,0.000084
62900,,,datacube-ows,0,0,0,0,0,2097,1,0,1,0,1,0,1,0.000024,0,0.058824,0.000077
62923,,,data-describe,0,0,0,0,0,4626,2,0,2,0,2,0,2,0.001127,0,0.117647,0.000078
62977,,,data-drift-detector-mightyhive,0,0,0,0,0,4710,1,0,1,0,1,0,1,0.000007,0,0.058824,0.00009
63085,,,dataframe-logger,1,0,0,0,0,754,0,0,0,0,0,0,0,0,0,0,0.000077
63097,,,data-function,1,0,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0.000077
63146,,,datagun,1,0,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0.000077
63223,,,datajob,0,0,0,0,0,4492,1,0,1,0,1,0,1,0,0,0.058824,0.000099
63237,,,datalab,0,0,0,0,0,1811,1,0,1,0,1,0,1,0.000012,0,0.058824,0.000078
63247,,,datalabs,0,0,0,0,0,4271,3,0,3,0,3,0,3,0.002021,0,0.176471,0.00008
63257,,,datalake-bundle,0,0,0,0,0,2097,1,0,1,0,1,0,1,0.000024,0,0.058824,0.000077
63384,,,datamode,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.000864,0,0.058824,0.000077
63522,,,datapreprocess,0,0,0,0,0,1675,2,0,2,0,2,0,2,0.002352,0,0.117647,0.000077
63533,,,datapreprocesstest,0,0,0,0,0,1675,2,0,2,0,2,0,2,0.002352,0,0.117647,0.000077
63553,,,data-product-definition-tooling,0,0,0,0,0,2097,1,0,1,0,1,0,1,0.000024,0,0.058824,0.000077
63596,,,dataqa,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.001488,0,0.058824,0.000077
63599,,,dataqa-nlp-models,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.001488,0,0.058824,0.000077
63604,,,data-purifier,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.001488,0,0.058824,0.000077
63606,,,dataqa-enterprise,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.001488,0,0.058824,0.000077
63652,,,datarobot-drum,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.025815,0,0.117647,0.000077
63674,,,data-science-bowl-2019,1,0,0,0,0,757,0,0,0,0,0,0,0,0,0,0,0.000077
63685,,,datascience-toolbox,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.001488,0,0.058824,0.000077
63693,,,data-science-toolkit,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.00822,0,0.117647,0.000077
63694,,,data-science-toolbox,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.001488,0,0.058824,0.000077
63702,,,datascience-toolkits,0,0,0,0,0,4271,4,0,4,0,4,0,4,0.011462,0,0.235294,0.000083
63709,,,datascienv,0,0,0,0,0,1694,2,0,2,0,2,0,2,0.000381,0,0.117647,0.000081
63736,,,datasetops,1,1,1,1,0,3288,0,2,2,0,0,2,2,0,0,0,0.000077
63737,,,dataset-pipe,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
63740,,,datasetinsights,1,1,1,1,0,4509,0,1,1,0,0,1,1,0,0.000004,0,0.000077
63743,,,datasetshelper,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
63749,,,datasets,1,1,1,1,0,4271,0,98,98,0,0,98,98,0,0.039153,0,0.000077
63751,,,datasets-sql,0,0,0,0,0,4271,1,0,1,0,1,0,1,0.000831,0,0.058824,0.000078
63756,,,datasette,0,0,0,0,0,2097,1,0,1,0,1,0,1,0,0,0.058824,0.000079
63895,,,dataset-xy,1,0,0,0,0,758,0,0,0,0,0,0,0,0,0,0,0.000077
63896,,,datasetsbleuzzh,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
63946,,,datastacks,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
63947,,,datastack,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
63948,,,dataspine-serving-grpc,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.006454,0,0.117647,0.000084
63980,,,datasouls-antispoof,1,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0.000077
64052,,,datatile,1,1,1,1,0,3421,0,1,1,0,0,1,1,0,0,0,0.000077
64078,,,data-transformer,1,0,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0.000077
64080,,,datatransformer,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
64086,,,datature-hub,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
64097,,,datatorch,1,0,0,0,0,761,0,0,0,0,0,0,0,0,0,0,0.000077
64115,,,datatap,1,0,0,0,0,762,0,0,0,0,0,0,0,0,0,0,0.000077
64168,,,datawidgets,0,0,0,0,0,4993,2,0,2,0,2,0,2,0.019395,0,0.117647,0.00011
64418,,,datum,1,0,0,0,0,763,0,0,0,0,0,0,0,0,0,0,0.000077
64423,,,datto,0,0,0,0,0,1675,2,0,2,0,2,0,2,0.002352,0,0.117647,0.000077
64426,,,datumaro,1,0,0,0,0,764,0,0,0,0,0,0,0,0,0,0,0.000077
64430,,,datupapi,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
64449,,,datmo,1,0,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0.000077
64517,,,dawnet,1,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0.000077
64524,,,dawis,0,0,0,0,0,4626,1,0,1,0,1,0,1,0.000263,0,0.058824,0.000078
64682,,,dbcollection,1,0,0,0,0,767,0,0,0,0,0,0,0,0,0,0,0.000077
64727,,,dbestclient,0,0,0,0,0,1675,2,0,2,0,2,0,2,0.02025,0,0.117647,0.000077
64768,,,dbgnnet,1,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0.000077
64787,,,dbias,0,0,0,0,0,4271,3,0,3,0,3,0,3,0.012002,0,0.176471,0.000077
64844,,,dblue-mlwatch,1,0,0,0,0,769,0,0,0,0,0,0,0,0,0,0,0.000077
64969,,,dbrecord,1,1,1,1,0,3107,0,1,1,0,0,1,1,0,0,0,0.000077
64983,,,dbsegment,0,0,0,0,0,297,2,0,2,0,2,0,2,0.019424,0,0.117647,0.000084
65053,,,dbt-cloud-cli,0,0,0,0,0,2097,1,0,1,0,1,0,1,0,0,0.058824,0.000079
65105,,,dbt-osmosis,0,0,0,0,0,4509,1,0,1,0,1,0,1,0.000198,0,0.058824,0.000077
65206,,,dca,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.00822,0,0.117647,0.000077
65214,,,dcase-models,1,0,0,0,0,770,0,0,0,0,0,0,0,0,0,0,0.000077
65219,,,dcarte,0,0,0,0,0,2097,1,0,1,0,1,0,1,0.000024,0,0.058824,0.000077
65226,,,dcborow-mmlspark,1,0,0,0,0,771,0,0,0,0,0,0,0,0,0,0,0.000077
65265,,,dcctk,0,0,0,0,0,4271,2,0,2,0,2,0,2,0.023472,0,0.117647,0.000077
65271,,,dcgan-implementation,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
65274,,,dcgan-pytorch,1,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0.000077
65320,,,dclab,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
65341,,,dcnv2,1,0,0,0,0,773,0,0,0,0,0,0,0,0,0,0,0.000077
65437,,,dcss,1,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0,0.000077
65442,,,dctorch,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
65451,,,dcwis,1,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0.000077
65491,,,ddbg,0,0,0,0,0,3874,3,0,3,0,3,0,3,0.022416,0,0.176471,0.000078
65538,,,ddddsr,1,0,0,0,0,776,0,0,0,0,0,0,0,0,0,0,0.000077
65571,,,ddebug,0,0,0,0,0,2097,1,0,1,0,1,0,1,0.000024,0,0.058824,0.000077
65585,,,ddhi-encoder,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.001488,0,0.058824,0.000077
65611,,,ddlk,0,0,0,0,0,3874,2,0,2,0,2,0,2,0.020741,0,0.117647,0.000078
65653,,,ddpg,1,0,0,0,0,777,0,0,0,0,0,0,0,0,0,0,0.000077
65658,,,ddpg-tf,1,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0,0.000077
65669,,,ddpm-proteins,1,0,0,0,0,779,0,0,0,0,0,0,0,0,0,0,0.000077
65696,,,ddsmoothing-python,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
65705,,,ddsp,0,0,0,0,0,4654,6,0,6,0,6,0,6,0.00762,0,0.352941,0.000106
65716,,,ddup,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
65719,,,ddu-dirty-mnist,1,0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0.000077
65751,,,ddpw,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
65812,,,deatf,1,0,0,0,0,781,0,0,0,0,0,0,0,0,0,0,0.000077
65872,,,deberta,1,0,0,0,0,782,0,0,0,0,0,0,0,0,0,0,0.000077
65882,,,debobo,1,0,0,0,0,783,0,0,0,0,0,0,0,0,0,0,0.000077
65944,,,debugui,1,0,0,0,0,784,0,0,0,0,0,0,0,0,0,0,0.000077
65967,,,decaf-synthetic-data,0,0,0,0,0,3874,3,0,3,0,3,0,3,0.02106,0,0.176471,0.000079
65972,,,decaptcha,0,0,0,0,0,4654,3,0,3,0,3,0,3,0.008232,0,0.176471,0.000099
65980,,,decavision,1,0,0,0,0,785,0,0,0,0,0,0,0,0,0,0,0.000077
66012,,,deci-lab-client,0,0,0,0,0,4779,2,0,2,0,2,0,2,0.01982,0,0.117647,0.000078
66018,,,decile-spear,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
66024,,,decimer,1,0,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0.000077
66031,,,decimer-segmentation,1,0,0,0,0,787,0,0,0,0,0,0,0,0,0,0,0.000077
66117,,,decile-distil,1,0,0,0,0,788,0,0,0,0,0,0,0,0,0,0,0.000077
66217,,,decompose,1,0,0,0,0,789,0,0,0,0,0,0,0,0,0,0,0.000077
66274,,,decuen,1,0,0,0,0,790,0,0,0,0,0,0,0,0,0,0,0.000077
66298,,,decofre,1,0,0,0,0,791,0,0,0,0,0,0,0,0,0,0,0.000077
66335,,,deel-torchlip,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
66345,,,deep3d,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
66346,,,deep4dream,1,0,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0.000077
