Id,Label,timeset,package name,class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,indegree,outdegree,Degree,clustering,eigencentrality,Authority,Hub,weighted indegree,weighted outdegree,Weighted Degree,pageranks
165908,,,lfm-flow,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
165975,,,lgt,0,0,0,0,0,2624,2,0,2,0,0.033633,0.019461,0,2,0,2,0.000075
166025,,,lhvqt,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
166058,,,lianyhaii,0,0,0,0,0,2422,1,0,1,0,0.000402,0.000536,0,1,0,1,0.000075
166108,,,libashish,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
166136,,,libauc,1,0,0,0,0,2624,2,0,2,0,0.033633,0.019461,0,2,0,2,0.000075
166226,,,libcv,0,0,0,0,0,1110,1,0,1,0,0.000402,0.000004,0,1,0,1,0.000107
166229,,,libcurl-ct,0,0,0,0,0,2092,1,0,1,0,0.000402,0.00002,0,1,0,1,0.000075
166288,,,libertem,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
166374,,,libgen-uploader,0,0,0,0,0,2336,1,0,1,0,0.000402,0.000004,0,1,0,1,0.000078
166528,,,libmtl,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
166591,,,libpcap,0,0,0,0,0,2092,1,0,1,0,0.000402,0.00002,0,1,0,1,0.000075
166592,,,libpecos,1,0,0,0,0,2948,3,0,3,0.333333,0.15966,0.019391,0,3,0,3,0.000075
166640,,,libpycity945,0,0,0,0,0,2853,3,0,3,0,0.001205,0.015613,0,5,0,5,0.000086
166642,,,libpyrite,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
166648,,,libpymath,1,0,0,0,0,1303,0,0,0,0,0,0,0,0,0,0,0.000075
166679,,,libmultilabel,0,0,0,0,0,71,4,0,4,0.5,0.238514,0.017486,0,4,0,4,0.000078
166787,,,librapid,1,0,0,0,0,1304,0,0,0,0,0,0,0,0,0,0,0.000075
166816,,,libra,1,0,0,0,0,2624,5,0,5,0.05,0.201912,0.005423,0,5,0,5,0.000076
166853,,,libratom,0,0,0,0,0,2422,3,0,3,0.5,0.025712,0.000925,0,3,0,3,0.00008
166855,,,librec-auto,0,0,0,0,0,2624,3,0,3,0.166667,0.034034,0.020468,0,3,0,3,0.000075
166859,,,librec,1,0,0,0,0,1305,0,0,0,0,0,0,0,0,0,0,0.000075
166864,,,libreasr,1,0,0,0,0,1306,0,0,0,0,0,0,0,0,0,0,0.000075
166868,,,librecommender,1,0,0,0,0,2422,3,0,3,0,0.034034,0.019998,0,3,0,3,0.000075
166869,,,librecommender-limited,1,0,0,0,0,1307,0,0,0,0,0,0,0,0,0,0,0.000075
166908,,,libretranslate,0,0,0,0,0,2948,1,0,1,0,0.02491,0,0,1,0,1,0.000088
166968,,,libsemigroups-python-bindings,1,0,0,0,0,1308,0,0,0,0,0,0,0,0,0,0,0.000075
167021,,,libskynet,1,0,0,0,0,2624,1,0,1,0,0.000402,0.001007,0,1,0,1,0.000075
167025,,,libspn,1,0,0,0,0,1309,0,0,0,0,0,0,0,0,0,0,0.000075
167028,,,libspn-keras,1,0,0,0,0,2624,2,0,2,0,0.059898,0.00422,0,2,0,2,0.000075
167048,,,libretranslate-euber,0,0,0,0,0,2948,1,0,1,0,0.02491,0,0,1,0,1,0.000088
167095,,,libtlda,0,0,0,0,0,2624,2,0,2,0.5,0.033633,0.004952,0,2,0,2,0.000075
167129,,,libusb,0,0,0,0,0,2092,1,0,1,0,0.000402,0.00002,0,1,0,1,0.000075
167151,,,libskynet-cu,1,0,0,0,0,2624,1,0,1,0,0.000402,0.001007,0,1,0,1,0.000075
167155,,,libvq,0,0,0,0,0,2948,2,0,2,0.5,0.159258,0.018522,0,2,0,2,0.000075
167189,,,libyata,1,0,0,0,0,1310,0,0,0,0,0,0,0,0,0,0,0.000075
167196,,,libzero,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
167281,,,lidbox,1,0,0,0,0,1311,0,0,0,0,0,0,0,0,0,0,0.000075
167317,,,lie-transformer-pytorch,1,0,0,0,0,2853,2,0,2,0,0.000803,0.016351,0,2,0,2,0.000075
167343,,,lidtk,0,0,0,0,0,2624,2,0,2,0.5,0.033633,0.004952,0,2,0,2,0.000075
167387,,,lifelines,0,0,0,0,0,147,1,0,1,0,0.000402,0.000048,0,1,0,1,0.000076
167397,,,lifetimes,0,0,0,0,0,147,1,0,1,0,0.000402,0.000048,0,1,0,1,0.000076
167402,,,ligament-coffeescript,1,0,0,0,0,1312,0,0,0,0,0,0,0,0,0,0,0.000075
167411,,,ligament-sftp,1,0,0,0,0,1313,0,0,0,0,0,0,0,0,0,0,0.000075
167425,,,lightautoml,1,1,1,1,0,2612,0,1,1,0,0,0,0.000261,0,1,1,0.000075
167427,,,ligament,1,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0.000075
167430,,,ligament-markdown,1,0,0,0,0,1315,0,0,0,0,0,0,0,0,0,0,0.000075
167459,,,light-cnns,1,0,0,0,0,2853,2,0,2,0,0.000803,0.016351,0,2,0,2,0.000075
167470,,,ligament-jinja,1,0,0,0,0,1316,0,0,0,0,0,0,0,0,0,0,0.000075
167471,,,ligament-scss,1,0,0,0,0,1317,0,0,0,0,0,0,0,0,0,0,0.000075
167477,,,lightelligence-model-visualization,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
167488,,,lightex,1,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0.000075
167490,,,lighter,1,0,0,0,0,1319,0,0,0,0,0,0,0,0,0,0,0.000075
167494,,,lightelligence-sdk,0,0,0,0,0,2623,6,0,6,0.133333,0.036694,0.007018,0,6,0,6,0.000078
167513,,,lightkg,0,0,0,0,0,2948,3,0,3,0.166667,0.001932,0.015899,0,3,0,3,0.000079
167514,,,lightkit,1,1,1,1,0,71,2,1,3,0.5,0.071537,0.016775,0.000285,2,1,3,0.000075
167517,,,lightly,0,0,0,0,0,71,2,0,2,1,0.236984,0.001655,0,2,0,2,0.000077
167532,,,lightner,1,0,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,0.000075
167541,,,lightning-bolts,1,2,0.724138,0.809524,226.12619,71,5,13,18,0.130719,0.277202,0.017791,0.003639,5,13,18,0.000118
167542,,,lightning-data,1,0,0,0,0,1321,0,0,0,0,0,0,0,0,0,0,0.000075
167544,,,lightnet,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
167554,,,lightnn,1,0,0,0,0,1322,0,0,0,0,0,0,0,0,0,0,0.000075
167557,,,lightning-transformers,1,0,0,0,0,2948,8,0,8,0.267857,0.658847,0.021849,0,8,0,8,0.000093
167566,,,lightnlp,1,0,0,0,0,2948,4,0,4,0.083333,0.002334,0.015914,0,4,0,4,0.000101
167567,,,lightonml,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
167593,,,lightreasoning,0,0,0,0,0,71,2,0,2,0.5,0.001531,0.01583,0,2,0,2,0.000076
167603,,,lightseq,1,2,0.6,0.666667,0,2948,0,1,1,0,0,0,0.000098,0,1,1,0.000075
167610,,,lightning-flash,1,1,1,1,31.87619,71,30,1,31,0.046237,1,0.025376,0.000047,30,1,31,0.000568
167618,,,light-text-classification,1,0,0,0,0,1323,0,0,0,0,0,0,0,0,0,0,0.000075
167637,,,light-the-torch,1,1,1,1,0,2922,0,1,1,0,0,0,0,0,1,1,0.000075
167638,,,lightvisualization,0,0,0,0,0,71,2,0,2,0.5,0.001531,0.01583,0,2,0,2,0.000076
167641,,,lightweight-mmm,0,0,0,0,0,3105,2,0,2,0,0.033633,0.003956,0,2,0,2,0.000075
167649,,,lightvision,0,0,0,0,0,71,2,0,2,0.5,0.001531,0.01583,0,2,0,2,0.000076
167654,,,lightwood,1,0,0,0,0,1324,0,0,0,0,0,0,0,0,0,0,0.000075
167655,,,lightweight-gan,1,0,0,0,0,2853,3,0,3,0.166667,0.050715,0.016511,0,3,0,3,0.000077
167665,,,lign,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
167668,,,lightning-nets,0,0,0,0,0,2853,5,0,5,0.3,0.239643,0.01902,0,5,0,5,0.000078
167696,,,liionpack,0,0,0,0,0,2612,1,0,1,0,0.001857,0.000186,0,1,0,1,0.000075
167713,,,lilfilter,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
167866,,,limpapat,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
167927,,,lindworm-language,0,0,0,0,0,3105,1,0,1,0,0.000402,0.000011,0,1,0,1,0.000075
167954,,,linear-attention,1,0,0,0,0,1325,0,0,0,0,0,0,0,0,0,0,0.000075
167958,,,linear-attention-transformer,1,1,1,1,5,2853,6,1,7,0.071429,0.003865,0.016433,0.000258,6,1,7,0.000174
167960,,,linear-crf-torch,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
167967,,,linear-congruential-generator,1,0,0,0,0,1326,0,0,0,0,0,0,0,0,0,0,0.000075
167979,,,linearresponsevariationalbayes,0,0,0,0,0,147,1,0,1,0,0.000402,0.000048,0,1,0,1,0.000076
168002,,,linearlr,1,0,0,0,0,1327,0,0,0,0,0,0,0,0,0,0,0.000075
168043,,,lineflow,1,0,0,0,0,1328,0,0,0,0,0,0,0,0,0,0,0.000075
168120,,,linformer,1,2,0.666667,0.75,0,2853,1,1,2,0.5,0.000402,0.015516,0.000273,1,1,2,0.000075
168122,,,linformer-pytorch,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
168141,,,lingualytics,0,0,0,0,0,2948,2,0,2,0.5,0.159258,0.018522,0,2,0,2,0.000075
168142,,,linguaf,0,0,0,0,0,2422,1,0,1,0,0.009021,0.000874,0,1,0,1,0.000075
168153,,,lingatagger,0,0,0,0,0,2422,1,0,1,0,0.000402,0.000536,0,1,0,1,0.000075
168155,,,lingx,0,0,0,0,0,2422,1,0,1,0,0.061701,0.0001,0,1,0,1,0.000076
168164,,,lingvo-jax,0,0,0,0,0,2626,4,0,4,0.083333,0.098894,0.005231,0,4,0,4,0.000077
168166,,,lingvo,0,0,0,0,0,2626,4,0,4,0.083333,0.098894,0.005231,0,4,0,4,0.000077
168198,,,link-button,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
168230,,,linguistics,0,0,0,0,0,2422,3,0,3,0.166667,0.168279,0.019397,0,3,0,3,0.000075
168302,,,linked-neurons,1,0,0,0,0,2624,2,0,2,0.5,0.033633,0.004952,0,2,0,2,0.000075
168591,,,lipon,0,0,0,0,0,2612,2,0,2,0,0.001531,0.016867,0,2,0,2,0.000075
168594,,,lipo,0,0,0,0,0,71,1,0,1,0,0.000402,0.000048,0,1,0,1,0.000076
168595,,,lipon2,0,0,0,0,0,2612,2,0,2,0,0.001531,0.016867,0,2,0,2,0.000075
168596,,,lio,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
168600,,,lipon1,0,0,0,0,0,2612,2,0,2,0,0.001531,0.016867,0,2,0,2,0.000075
168604,,,lipon5,0,0,0,0,0,2612,2,0,2,0,0.001531,0.016867,0,2,0,2,0.000075
168611,,,lipon6,0,0,0,0,0,2612,2,0,2,0,0.001531,0.016867,0,2,0,2,0.000075
168632,,,lipon3,0,0,0,0,0,2612,2,0,2,0,0.001531,0.016867,0,2,0,2,0.000075
168678,,,lisa-cnn-explainerv2,1,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
168686,,,lisa-cnn-explainerv3,1,0,0,0,0,1329,0,0,0,0,0,0,0,0,0,0,0.000075
168687,,,lisa-cnn-explainerv1,1,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
168689,,,lisa-cnn-explainerv5,1,0,0,0,0,1330,0,0,0,0,0,0,0,0,0,0,0.000075
168695,,,lisa-cnn-explainerv4,1,0,0,0,0,1331,0,0,0,0,0,0,0,0,0,0,0.000075
168792,,,listener,1,0,0,0,0,1332,0,0,0,0,0,0,0,0,0,0,0.000075
168946,,,litbee,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
168970,,,lite-bo,0,0,0,0,0,2612,2,0,2,0,0.000803,0.000603,0,2,0,2,0.000075
168981,,,litecow-models,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
169026,,,literature,1,0,0,0,0,1333,0,0,0,0,0,0,0,0,0,0,0.000075
169068,,,litmnist,1,0,0,0,0,71,2,0,2,0.5,0.071537,0.016775,0,2,0,2,0.000075
169105,,,littleballoffur,1,0,0,0,0,1334,0,0,0,0,0,0,0,0,0,0,0.000075
169181,,,litnlp,1,0,0,0,0,1335,0,0,0,0,0,0,0,0,0,0,0.000075
169192,,,lit-saint,1,0,0,0,0,71,3,0,3,0.166667,0.071939,0.01761,0,3,0,3,0.000076
169261,,,liualgotrader,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
169272,,,liver-ct-segmentation-package,0,0,0,0,0,71,3,0,3,0.333333,0.072666,0.016843,0,3,0,3,0.000079
169277,,,livermask,1,0,0,0,0,2612,5,0,5,0.2,0.035565,0.006619,0,5,0,5,0.00008
169283,,,livelossplot,1,1,1,1,0,71,0,5,5,0,0,0,0.000681,0,5,5,0.000075
169418,,,lk-heuristic,1,0,0,0,0,1336,0,0,0,0,0,0,0,0,0,0,0.000075
169445,,,llamass,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
169489,,,llnl-sina,0,0,0,0,0,2092,1,0,1,0,0.000402,0.00002,0,1,0,1,0.000075
169530,,,llcv,1,0,0,0,0,1337,0,0,0,0,0,0,0,0,0,0,0.000075
169535,,,lm,0,0,0,0,0,2626,4,0,4,0.25,0.317489,0.007337,0,4,0,4,0.000092
169570,,,lmcmlflow,0,0,0,0,0,2034,1,0,1,0,0.000402,0,0,1,0,1,0.000091
169574,,,lm-eval,0,0,0,0,0,2948,3,0,3,0.666667,0.307287,0.019224,0,3,0,3,0.000075
169607,,,lmproof,0,0,0,0,0,2422,3,0,3,0.166667,0.168279,0.019397,0,3,0,3,0.000075
169642,,,lm-scorer,0,0,0,0,0,2948,2,0,2,0.5,0.159258,0.018522,0,2,0,2,0.000075
169711,,,lm-scorer-hashformers,0,0,0,0,0,2948,2,0,2,0.5,0.159258,0.018522,0,2,0,2,0.000075
169724,,,loadguard-runner,1,0,0,0,0,3084,1,0,1,0,0.000402,0,0,1,0,1,0.000138
169774,,,loanpy,0,0,0,0,0,2422,1,0,1,0,0.000402,0.000536,0,1,0,1,0.000075
169783,,,lobe,0,0,0,0,0,2623,2,0,2,0,0.033633,0.003948,0,2,0,2,0.000084
169800,,,local-attention-flax,1,0,0,0,0,2853,1,0,1,0,0.000402,0.000835,0,1,0,1,0.000075
169807,,,local-attention,1,3,0.65,0.75641,0,2853,1,7,8,0.125,0.000402,0.015516,0.001865,1,7,8,0.000075
169835,,,local-feature-tutorial,0,0,0,0,0,2853,2,0,2,0.5,0.050313,0.015676,0,2,0,2,0.000076
169971,,,locationtagger,0,0,0,0,0,2422,1,0,1,0,0.009021,0.000874,0,1,0,1,0.000075
169978,,,lockatme,0,0,0,0,0,71,1,0,1,0,0.000402,0.000048,0,1,0,1,0.000076
170073,,,lofarnn,1,0,0,0,0,1338,0,0,0,0,0,0,0,0,0,0,0.000075
170084,,,locusselect,0,0,0,0,0,2624,2,0,2,0,0.000803,0.001012,0,2,0,2,0.000085
170115,,,loganalysispackage,1,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
170125,,,logagg-utils,0,0,0,0,0,1263,1,0,1,0,0.000402,0,0,1,0,1,0.000082
170126,,,loganary-ranking,0,0,0,0,0,2626,3,0,3,0.333333,0.055047,0.003977,0,3,0,3,0.000089
170142,,,log-anomaly-detector,0,0,0,0,0,2422,1,0,1,0,0.000402,0.000536,0,1,0,1,0.000075
170143,,,logbesselk,1,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
170153,,,logagg,0,0,0,0,0,1263,1,0,1,0,0.000402,0,0,1,0,1,0.000082
170182,,,logavgexp-pytorch,1,1,1,1,1,2853,3,1,4,0.25,0.001932,0.01636,0.000336,3,1,4,0.000107
170195,,,logdecomp,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
170621,,,logouslibrary,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
170630,,,logodetect,0,0,0,0,0,1110,2,0,2,0,0.000803,0.01564,0,2,0,2,0.000076
170956,,,long-dl,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
170981,,,longling,0,0,0,0,0,147,5,0,5,0,0.003463,0.017386,0,5,0,5,0.000091
170983,,,longpegasus,1,0,0,0,0,1339,0,0,0,0,0,0,0,0,0,0,0.000075
170986,,,long-short-transformer,1,0,0,0,0,2853,3,0,3,0.333333,0.00266,0.016388,0,3,0,3,0.000083
171053,,,look,1,0,0,0,0,1340,0,0,0,0,0,0,0,0,0,0,0.000075
171080,,,lookout-style,0,0,0,0,0,2624,3,0,3,0,0.066864,0.004881,0,3,0,3,0.000075
171213,,,loralib,1,1,1,1,0,2948,0,1,1,0,0,0,0.000334,0,1,1,0.000075
171225,,,lore,1,0,0,0,0,1341,0,0,0,0,0,0,0,0,0,0,0.000075
171269,,,losswise,1,0,0,0,0,1342,0,0,0,0,0,0,0,0,0,0,0.000075
171271,,,losspy,1,0,0,0,0,1343,0,0,0,0,0,0,0,0,0,0,0.000075
171274,,,loss-landscape-anim,1,0,0,0,0,71,2,0,2,0.5,0.071537,0.016775,0,4,0,4,0.000075
171293,,,lorisballsbasedmodel,1,0,0,0,0,2624,2,0,2,0.5,0.076929,0.004163,0,2,0,2,0.000075
171313,,,lottery-ticket-pruner,0,0,0,0,0,2624,1,0,1,0,0.000402,0.001007,0,1,0,1,0.000075
171336,,,lotus-nlte,0,0,0,0,0,2853,2,0,2,0,0.000803,0.015625,0,2,0,2,0.000077
171449,,,lowpolify,0,0,0,0,0,71,1,0,1,0,0.000402,0.000048,0,1,0,1,0.000076
171451,,,lowpy,1,0,0,0,0,1344,0,0,0,0,0,0,0,0,0,0,0.000075
171527,,,lpd-nodeps,1,0,0,0,0,1345,0,0,0,0,0,0,0,0,0,0,0.000075
171549,,,lpot,1,0,0,0,0,1346,0,0,0,0,0,0,0,0,0,0,0.000075
171551,,,lpd,1,0,0,0,0,2612,2,0,2,0,0.001531,0.016867,0,2,0,2,0.000075
171553,,,lpctorch,0,0,0,0,0,2853,2,0,2,0.5,0.001531,0.016014,0,2,0,2,0.000075
171574,,,lptrack,1,0,0,0,0,1347,0,0,0,0,0,0,0,0,0,0,0.000075
171576,,,lp-sparsemap,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
171596,,,lpips,1,9,0.19602,0.227036,1,71,1,4,5,0.2,0.000402,0.015516,0.000947,1,4,5,0.000075
171610,,,lrbench,1,0,0,0,0,1348,0,0,0,0,0,0,0,0,0,0,0.000075
171619,,,lrcurve,1,1,1,1,11,2624,2,1,3,0,0.033633,0.019461,0,2,1,3,0.000075
171641,,,lrsphotos,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
171737,,,lsfb-dataset,0,0,0,0,0,1110,2,0,2,0,0.000803,0.015567,0,2,0,2,0.000076
171787,,,lsm-db-extras,1,0,0,0,0,1349,0,0,0,0,0,0,0,0,0,0,0.000075
171792,,,lsmpy,1,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0.000075
171803,,,lsmrestapiutilities,1,0,0,0,0,1351,0,0,0,0,0,0,0,0,0,0,0.000075
171858,,,lstm-conv,1,0,0,0,0,1352,0,0,0,0,0,0,0,0,0,0,0.000075
171926,,,lshotword,1,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
171940,,,lsmmdma,0,0,0,0,0,2624,2,0,2,0,0.033633,0.015584,0,2,0,2,0.000076
171949,,,ltntorch,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
171959,,,ltp,0,0,0,0,0,2948,2,0,2,0.5,0.159258,0.018522,0,2,0,2,0.000075
171968,,,ltn,1,0,0,0,0,1353,0,0,0,0,0,0,0,0,0,0,0.000075
172063,,,lucid2,1,0,0,0,0,2623,3,0,3,0,0.066864,0.004403,0,3,0,3,0.000078
172074,,,lucifer-ml,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
172143,,,ludus,0,0,0,0,0,2624,2,0,2,0,0.066462,0.004344,0,2,0,2,0.000075
172149,,,ludwig-myelin,1,0,0,0,0,2624,4,0,4,0.166667,0.105477,0.005234,0,4,0,4,0.000083
172155,,,ludwig,1,1,1,1,0,2422,0,1,1,0,0,0,0.000425,0,1,1,0.000075
172160,,,luffy,1,0,0,0,0,2853,2,0,2,0,0.000803,0.016351,0,2,0,2,0.000075
172202,,,lukai,1,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
172227,,,lucid,1,0,0,0,0,2624,2,0,2,0,0.066462,0.004344,0,2,0,2,0.000075
172283,,,lumo-data,1,0,0,0,0,1354,0,0,0,0,0,0,0,0,0,0,0.000075
172286,,,luminoth,0,0,0,0,0,2624,3,0,3,0.333333,0.095728,0.004357,0,3,0,3,0.000083
172300,,,luna-fviz,1,0,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,0.000075
172307,,,lumin,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
172322,,,lumo,1,0,0,0,0,1356,0,0,0,0,0,0,0,0,0,0,0.000075
172323,,,lunas,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
172346,,,lungs,0,0,0,0,0,2624,3,0,3,0.166667,0.089164,0.000688,0,3,0,3,0.000083
172347,,,lungs-segmentation,0,0,0,0,0,71,2,0,2,0,0.001531,0.015893,0,2,0,2,0.000075
172422,,,lung-annotator,0,0,0,0,0,2612,4,0,4,0.166667,0.149961,0.017601,0,4,0,4,0.00008
172478,,,luz,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
172513,,,lwcc,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
172536,,,lvnlp,0,0,0,0,0,2422,1,0,1,0,0.116304,0.000125,0,1,0,1,0.000076
172590,,,lxtoolkit,1,0,0,0,0,1357,0,0,0,0,0,0,0,0,0,0,0.000075
172594,,,lxy_bert,1,0,0,0,0,1358,0,0,0,0,0,0,0,0,0,0,0.000075
172597,,,lxybert,1,0,0,0,0,1359,0,0,0,0,0,0,0,0,0,0,0.000075
172627,,,lycorisad,1,0,0,0,0,1360,0,0,0,0,0,0,0,0,0,0,0.000075
172630,,,lycorisnet,1,0,0,0,0,1361,0,0,0,0,0,0,0,0,0,0,0.000075
172805,,,lytspel,0,0,0,0,0,2422,1,0,1,0,0.009021,0.000874,0,1,0,1,0.000075
172851,,,lznlp,0,0,0,0,0,2624,1,0,1,0,0.000402,0.001007,0,1,0,1,0.000075
172977,,,lzp,1,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,0.000075
173008,,,m3gnet,1,0,0,0,0,2624,2,0,2,0,0.066462,0.004344,0,2,0,2,0.000075
173014,,,m3m,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
173016,,,m3inference,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
173030,,,m3tl,0,0,0,0,0,2624,2,0,2,0,0.202555,0.003225,0,2,0,2,0.000075
173073,,,m4,0,0,0,0,0,2948,2,0,2,0.5,0.159258,0.018522,0,2,0,2,0.000075
173078,,,m5-project,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
173124,,,m6anet,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
173192,,,maaml,0,0,0,0,0,2624,2,0,2,0.5,0.033633,0.004952,0,2,0,2,0.000075
173193,,,ma-algorithm,0,0,0,0,0,2624,1,0,1,0,0.000402,0.001007,0,1,0,1,0.000075
173201,,,maat2,0,0,0,0,0,2092,1,0,1,0,0.000402,0.00002,0,1,0,1,0.000075
173210,,,mab2rec,0,0,0,0,0,2853,1,0,1,0,0.001129,0,0,1,0,1,0.000138
173233,,,macad-gym,1,0,0,0,0,268,1,0,1,0,0.000402,0,0,1,0,1,0.000138
173234,,,macadam,1,0,0,0,0,1363,0,0,0,0,0,0,0,0,0,0,0.000075
173256,,,mabandit,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
173321,,,machin,1,0,0,0,0,2612,3,0,3,0.166667,0.071939,0.017242,0,3,0,3,0.000076
173348,,,machine-learning-datasets,0,0,0,0,0,2624,1,0,1,0,0.014834,0.000005,0,1,0,1,0.000085
173356,,,machine-number-sense,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
173363,,,machine-learning-data-pipeline,1,0,0,0,0,1364,0,0,0,0,0,0,0,0,0,0,0.000075
173368,,,mab-ranking,0,0,0,0,0,2034,1,0,1,0,0.000402,0.000044,0,1,0,1,0.000077
173385,,,machina-rl,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
173391,,,machlearn,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
173415,,,machnamh,0,0,0,0,0,988,1,0,1,0,0.000402,0.000015,0,1,0,1,0.000076
173505,,,macropodus,0,0,0,0,0,2422,1,0,1,0,0.000402,0.000536,0,1,0,1,0.000075
173562,,,madan,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
173574,,,madam,0,0,0,0,0,3105,1,0,1,0,0.000402,0.000011,0,1,0,1,0.000075
173593,,,mad-fw,1,0,0,0,0,1365,0,0,0,0,0,0,0,0,0,0,0.000075
173597,,,madflow,0,0,0,0,0,2624,3,0,3,0.333333,0.084854,0.000007,0,3,0,3,0.000199
173618,,,madminer,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
173645,,,madvisor,1,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
173709,,,mag1c,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
173758,,,magenta,1,1,1,1,0,2626,0,3,3,0,0,0,0.000099,0,3,3,0.000075
173763,,,magenta-gpu,1,1,1,1,30,2626,4,1,5,0.15,0.304061,0.000852,0.000017,4,1,5,0.000103
173814,,,magetoolxzzy,1,0,0,0,0,1366,0,0,0,0,0,0,0,0,0,0,0.000075
173882,,,magic-lampy,1,0,0,0,0,1367,0,0,0,0,0,0,0,0,0,0,0.000075
173887,,,maggy,1,0,0,0,0,1368,0,0,0,0,0,0,0,0,0,0,0.000075
173983,,,magnet-loss-iclr2016,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
174097,,,mai,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
